DATE,HOUR,MERIDIAN,HOURLYDRYBULBTEMPF,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindGustSpeed,HOURLYPrecip,DAILYSunrise,DAILYSunset
1/11/2017,1:35:00,AM,32,73,17,,T,749,1648
1/11/2017,1:41:00,AM,32,73,16,,T,749,1648
1/11/2017,1:51:00,AM,32,75,20,,T,749,1648
1/11/2017,1:53:00,AM,32,73,18,,T,749,1648
1/11/2017,2:40:00,AM,32,73,18,,T,749,1648
1/11/2017,2:53:00,AM,32,69,17,24,T,749,1648
1/11/2017,3:53:00,AM,31,76,15,22,T,749,1648
1/11/2017,4:00:00,AM,31,76,15,,,749,1648
1/11/2017,4:11:00,AM,30,82,16,,T,749,1648
1/11/2017,4:33:00,AM,29,89,17,,0.01,749,1648
1/11/2017,4:37:00,AM,29,89,16,,0.01,749,1648
1/11/2017,4:53:00,AM,29,89,17,,0.02,749,1648
1/11/2017,5:47:00,AM,28,93,16,,0.02,749,1648
1/11/2017,5:53:00,AM,29,89,16,,0.02,749,1648
1/11/2017,6:51:00,AM,28,86,13,,,749,1648
1/11/2017,6:53:00,AM,29,85,13,,T,749,1648
1/11/2017,7:36:00,AM,29,85,11,,0.01,749,1648
1/11/2017,7:53:00,AM,28,88,10,,0.01,749,1648
1/11/2017,8:11:00,AM,28,88,13,,T,749,1648
1/11/2017,8:53:00,AM,28,88,14,,T,749,1648
1/11/2017,9:53:00,AM,28,88,13,,T,749,1648
1/11/2017,10:00:00,AM,28,88,13,,,749,1648
1/11/2017,10:39:00,AM,28,88,13,,T,749,1648
1/11/2017,10:53:00,AM,28,88,13,,T,749,1648
1/11/2017,11:53:00,AM,29,82,10,,0,749,1648
1/11/2017,12:53:00,PM,30,75,15,,0,749,1648
1/11/2017,1:53:00,PM,30,75,11,,0,749,1648
1/11/2017,2:53:00,PM,31,72,10,,0,749,1648
1/11/2017,3:53:00,PM,32,79,6,,T,749,1648
1/11/2017,4:00:00,PM,32,79,6,,,749,1649
1/11/2017,4:53:00,PM,29,82,5,,0.01,749,1649
1/11/2017,5:02:00,PM,29,82,7,,,749,1649
1/11/2017,5:53:00,PM,29,75,7,,0,749,1649
1/11/2017,6:53:00,PM,29,75,11,,0,749,1649
1/11/2017,7:53:00,PM,28,75,14,,0,749,1649
1/11/2017,8:53:00,PM,29,72,11,,0,749,1649
1/11/2017,9:53:00,PM,28,75,13,,0,749,1649
1/11/2017,10:00:00,PM,28,75,13,,,749,1649
1/11/2017,10:53:00,PM,28,72,10,,0,749,1649
1/11/2017,11:42:00,PM,26,71,9,,,749,1649
1/11/2017,11:53:00,PM,27,72,8,,0,749,1649
1/11/2017,11:59:00,PM,,,,,,749,1649
1/12/2017,12:53:00,AM,27,75,6,,0,749,1649
1/12/2017,1:53:00,AM,27,81,5,,0,749,1649
1/12/2017,2:53:00,AM,27,72,0,,0,749,1649
1/12/2017,3:53:00,AM,26,78,3,,0,749,1649
1/12/2017,4:00:00,AM,26,78,3,,,749,1649
1/12/2017,4:53:00,AM,26,75,7,,0,749,1649
1/12/2017,5:53:00,AM,26,78,5,,0,749,1649
1/12/2017,6:53:00,AM,25,85,0,,0,749,1649
1/12/2017,7:53:00,AM,20,81,6,,0,749,1649
1/12/2017,8:53:00,AM,23,78,7,,0,749,1649
1/12/2017,9:53:00,AM,26,75,5,,0,749,1649
1/12/2017,10:00:00,AM,26,75,5,,,749,1649
1/12/2017,10:53:00,AM,29,66,3,,0,749,1649
1/12/2017,11:53:00,AM,30,66,5,,0,749,1649
1/12/2017,12:53:00,PM,30,69,0,,0,749,1649
1/12/2017,1:53:00,PM,32,61,0,,0,749,1649
1/12/2017,2:53:00,PM,32,64,0,,0,749,1649
1/12/2017,3:53:00,PM,28,69,8,,0,749,1649
1/12/2017,4:00:00,PM,28,69,8,,,748,1651
1/12/2017,4:53:00,PM,25,69,9,,0,748,1651
1/12/2017,5:53:00,PM,26,69,11,,0,748,1651
1/12/2017,6:53:00,PM,24,71,10,,0,748,1651
1/12/2017,7:53:00,PM,23,72,7,,0,748,1651
1/12/2017,8:53:00,PM,22,71,10,,0,748,1651
1/12/2017,9:53:00,PM,21,71,7,,0,748,1651
1/12/2017,10:00:00,PM,21,71,7,,,748,1651
1/12/2017,10:53:00,PM,20,78,3,,0,748,1651
1/12/2017,11:53:00,PM,20,92,3,,0,748,1651
1/12/2017,11:59:00,PM,,,,,,748,1651
1/13/2017,12:53:00,AM,18,74,5,,0,748,1651
1/13/2017,1:53:00,AM,20,74,0,,0,748,1651
1/13/2017,2:53:00,AM,20,92,5,,0,748,1651
1/13/2017,3:53:00,AM,17,80,3,,0,748,1651
1/13/2017,4:00:00,AM,17,80,3,,,748,1651
1/13/2017,4:53:00,AM,19,84,5,,0,748,1651
1/13/2017,5:53:00,AM,20,89,3,,0,748,1651
1/13/2017,6:50:00,AM,12,92,0,,,748,1651
1/13/2017,6:51:00,AM,10,100,0,,,748,1651
1/13/2017,6:53:00,AM,12,92,0,,0,748,1651
1/13/2017,7:53:00,AM,14,95,5,,0,748,1651
1/13/2017,8:53:00,AM,19,96,3,,0,748,1651
1/13/2017,9:53:00,AM,20,92,3,,0,748,1651
1/13/2017,10:00:00,AM,20,92,3,,,748,1651
1/13/2017,10:53:00,AM,24,77,3,,0,748,1651
1/13/2017,11:53:00,AM,27,72,0,,0,748,1651
1/13/2017,12:53:00,PM,29,66,0,,0,748,1651
1/13/2017,1:53:00,PM,27,66,13,,0,748,1651
1/13/2017,2:53:00,PM,26,69,10,,0,748,1651
1/13/2017,3:53:00,PM,26,71,13,,0,748,1651
1/13/2017,4:00:00,PM,26,71,13,,,748,1652
1/13/2017,4:53:00,PM,25,69,10,,0,748,1652
1/13/2017,5:53:00,PM,25,69,13,,0,748,1652
1/13/2017,6:53:00,PM,25,72,9,,0,748,1652
1/13/2017,7:53:00,PM,24,75,8,,0,748,1652
1/13/2017,8:53:00,PM,23,72,10,,0,748,1652
1/13/2017,9:53:00,PM,23,68,16,,0,748,1652
1/13/2017,10:00:00,PM,23,68,16,,,748,1652
1/13/2017,10:53:00,PM,23,65,13,,0,748,1652
1/13/2017,11:53:00,PM,22,68,13,,0,748,1652
1/13/2017,11:59:00,PM,,,,,,748,1652
1/14/2017,12:53:00,AM,22,68,11,,0,748,1652
1/14/2017,1:53:00,AM,21,85,8,,0,748,1652
1/14/2017,2:53:00,AM,20,68,10,,0,748,1652
1/14/2017,3:53:00,AM,21,68,10,,0,748,1652
1/14/2017,4:00:00,AM,21,68,10,,,748,1652
1/14/2017,4:53:00,AM,21,68,11,,0,748,1652
1/14/2017,5:53:00,AM,21,68,9,,0,748,1652
1/14/2017,6:53:00,AM,20,81,9,,0,748,1652
1/14/2017,7:53:00,AM,21,68,15,,0,748,1652
1/14/2017,8:53:00,AM,22,68,15,,0,748,1652
1/14/2017,9:53:00,AM,24,62,17,,0,748,1652
1/14/2017,10:00:00,AM,24,62,17,,,748,1652
1/14/2017,10:53:00,AM,26,63,18,,0,748,1652
1/14/2017,11:53:00,AM,27,61,17,22,0,748,1652
1/14/2017,12:53:00,PM,28,60,17,,0,748,1652
1/14/2017,1:53:00,PM,28,63,21,29,0,748,1652
1/14/2017,2:53:00,PM,29,61,15,,0,748,1652
1/14/2017,3:53:00,PM,27,63,17,,0,748,1652
1/14/2017,4:00:00,PM,27,63,17,,,747,1653
1/14/2017,4:53:00,PM,25,66,17,,0,747,1653
1/14/2017,5:53:00,PM,25,66,16,,0,747,1653
1/14/2017,6:53:00,PM,24,65,15,,0,747,1653
1/14/2017,7:53:00,PM,25,66,14,,0,747,1653
1/14/2017,8:53:00,PM,24,65,13,,0,747,1653
1/14/2017,9:53:00,PM,24,65,15,,0,747,1653
1/14/2017,10:00:00,PM,24,65,15,,,747,1653
1/14/2017,10:53:00,PM,23,68,14,,0,747,1653
1/14/2017,11:53:00,PM,23,68,14,,0,747,1653
1/14/2017,11:59:00,PM,,,,,,747,1653
1/15/2017,12:53:00,AM,23,68,18,,0,747,1653
1/15/2017,1:53:00,AM,22,68,13,,0,747,1653
1/15/2017,2:53:00,AM,22,71,13,,0,747,1653
1/15/2017,3:53:00,AM,22,68,17,,0,747,1653
1/15/2017,4:00:00,AM,22,68,17,,,747,1653
1/15/2017,4:53:00,AM,22,68,14,,0,747,1653
1/15/2017,5:53:00,AM,20,81,7,,0,747,1653
1/15/2017,6:53:00,AM,21,68,11,,0,747,1653
1/15/2017,7:53:00,AM,21,68,11,,0,747,1653
1/15/2017,8:53:00,AM,21,74,7,,0,747,1653
1/15/2017,9:53:00,AM,23,68,11,,0,747,1653
1/15/2017,10:00:00,AM,23,68,11,,,747,1653
1/15/2017,10:53:00,AM,25,66,10,,0,747,1653
1/15/2017,11:53:00,AM,26,63,9,,0,747,1653
1/15/2017,12:53:00,PM,27,63,9,,0,747,1653
1/15/2017,1:53:00,PM,27,66,9,,0,747,1653
1/15/2017,2:53:00,PM,28,63,9,,0,747,1653
1/15/2017,3:53:00,PM,28,63,11,,0,747,1653
1/15/2017,4:00:00,PM,28,63,11,,,747,1654
1/15/2017,4:53:00,PM,25,69,9,,0,747,1654
1/15/2017,5:53:00,PM,23,72,9,,0,747,1654
1/15/2017,6:53:00,PM,21,74,9,,0,747,1654
1/15/2017,7:53:00,PM,23,72,10,,0,747,1654
1/15/2017,8:53:00,PM,24,65,9,,0,747,1654
1/15/2017,9:53:00,PM,24,65,11,,0,747,1654
1/15/2017,10:00:00,PM,24,65,11,,,747,1654
1/15/2017,10:53:00,PM,23,68,11,,0,747,1654
1/15/2017,11:53:00,PM,23,68,9,,0,747,1654
1/15/2017,11:59:00,PM,,,,,,747,1654
1/16/2017,12:53:00,AM,24,68,9,,0,747,1654
1/16/2017,1:53:00,AM,24,68,13,,0,747,1654
1/16/2017,2:53:00,AM,23,68,10,,0,747,1654
1/16/2017,3:53:00,AM,25,69,9,,0,747,1654
1/16/2017,4:00:00,AM,25,69,9,,,747,1654
1/16/2017,4:53:00,AM,24,65,14,,0,747,1654
1/16/2017,5:53:00,AM,24,68,13,,0,747,1654
1/16/2017,6:53:00,AM,23,65,17,,0,747,1654
1/16/2017,7:53:00,AM,22,68,15,,0,747,1654
1/16/2017,8:53:00,AM,23,65,13,,0,747,1654
1/16/2017,9:53:00,AM,24,65,15,,0,747,1654
1/16/2017,10:00:00,AM,24,65,15,,,747,1654
1/16/2017,10:53:00,AM,25,63,15,,0,747,1654
1/16/2017,11:53:00,AM,27,61,15,,0,747,1654
1/16/2017,12:53:00,PM,28,58,16,,0,747,1654
1/16/2017,1:53:00,PM,29,61,11,,0,747,1654
1/16/2017,2:53:00,PM,28,63,15,,0,747,1654
1/16/2017,3:53:00,PM,28,63,18,,0,747,1654
1/16/2017,4:00:00,PM,28,63,18,,,746,1656
1/16/2017,4:53:00,PM,26,66,20,,0,746,1656
1/16/2017,5:53:00,PM,26,66,10,,0,746,1656
1/16/2017,6:53:00,PM,25,69,14,,0,746,1656
1/16/2017,7:53:00,PM,26,66,14,,0,746,1656
1/16/2017,8:53:00,PM,26,66,17,,0,746,1656
1/16/2017,9:53:00,PM,25,66,16,,0,746,1656
1/16/2017,10:00:00,PM,25,66,16,,,746,1656
1/16/2017,10:53:00,PM,25,69,17,,0,746,1656
1/16/2017,11:53:00,PM,25,66,14,,0,746,1656
1/16/2017,11:59:00,PM,,,,,,746,1656
1/17/2017,12:53:00,AM,25,66,16,,0,746,1656
1/17/2017,1:53:00,AM,25,66,16,,0,746,1656
1/17/2017,2:53:00,AM,25,66,21,,0,746,1656
1/17/2017,3:53:00,AM,26,66,14,,0,746,1656
1/17/2017,4:00:00,AM,26,66,14,,,746,1656
1/17/2017,4:53:00,AM,26,69,16,,0,746,1656
1/17/2017,5:14:00,AM,26,69,14,,T,746,1656
1/17/2017,5:34:00,AM,26,69,11,,T,746,1656
1/17/2017,5:53:00,AM,26,69,16,,T,746,1656
1/17/2017,6:34:00,AM,27,66,9,,T,746,1656
1/17/2017,6:51:00,AM,27,69,14,,,746,1656
1/17/2017,6:53:00,AM,27,66,11,,T,746,1656
1/17/2017,7:53:00,AM,26,69,15,,0,746,1656
1/17/2017,8:53:00,AM,26,71,13,,0,746,1656
1/17/2017,9:53:00,AM,28,66,14,,0,746,1656
1/17/2017,10:00:00,AM,28,66,14,,,746,1656
1/17/2017,10:53:00,AM,28,66,16,,0,746,1656
1/17/2017,11:21:00,AM,29,69,10,,T,746,1656
1/17/2017,11:53:00,AM,29,66,20,28,T,746,1656
1/17/2017,12:53:00,PM,29,72,21,,T,746,1656
1/17/2017,1:53:00,PM,30,82,26,,0.1,746,1656
1/17/2017,2:53:00,PM,30,85,24,,0.1,746,1656
1/17/2017,3:10:00,PM,30,85,23,29,0.03,746,1656
1/17/2017,3:53:00,PM,30,85,24,29,0.1,746,1656
1/17/2017,4:00:00,PM,30,85,24,,,745,1657
1/17/2017,4:30:00,PM,31,85,28,34,0.02,745,1657
1/17/2017,4:51:00,PM,30,93,25,,,745,1657
1/17/2017,4:53:00,PM,31,89,28,,0.03,745,1657
1/17/2017,5:51:00,PM,32,87,22,30,,745,1657
1/17/2017,5:53:00,PM,32,88,22,30,0.05,745,1657
1/17/2017,6:06:00,PM,32,88,20,,0.01,745,1657
1/17/2017,6:53:00,PM,32,88,23,,0.05,745,1657
1/17/2017,7:03:00,PM,32,88,23,,0.01,745,1657
1/17/2017,7:53:00,PM,32,88,24,,0.03,745,1657
1/17/2017,8:53:00,PM,32,92,22,,0.08,745,1657
1/17/2017,9:51:00,PM,32,93,22,,,745,1657
1/17/2017,9:53:00,PM,32,92,22,,0.08,745,1657
1/17/2017,10:00:00,PM,32,92,22,,,745,1657
1/17/2017,10:40:00,PM,33,92,14,,0.03,745,1657
1/17/2017,10:53:00,PM,33,92,9,,0.04,745,1657
1/17/2017,11:45:00,PM,33,92,14,,0.04,745,1657
1/17/2017,11:51:00,PM,34,87,10,,,745,1657
1/17/2017,11:53:00,PM,33,96,9,,0.04,745,1657
1/17/2017,11:59:00,PM,,,,,,745,1657
1/18/2017,12:53:00,AM,33,92,13,,0.02,745,1657
1/18/2017,1:53:00,AM,34,92,10,,0.04,745,1657
1/18/2017,2:53:00,AM,34,92,15,,0.12,745,1657
1/18/2017,3:53:00,AM,34,100,13,,0.18,745,1657
1/18/2017,4:00:00,AM,34,100,13,,,745,1657
1/18/2017,4:51:00,AM,36,100,17,24,,745,1657
1/18/2017,4:53:00,AM,35,100,13,24,0.09,745,1657
1/18/2017,5:03:00,AM,34,100,23,,0.03,745,1657
1/18/2017,5:21:00,AM,34,100,21,,0.05,745,1657
1/18/2017,5:44:00,AM,34,100,24,,0.06,745,1657
1/18/2017,5:53:00,AM,35,96,25,,0.05,745,1657
1/18/2017,6:47:00,AM,36,100,23,,0.03,745,1657
1/18/2017,6:53:00,AM,35,100,23,,0.03,745,1657
1/18/2017,7:53:00,AM,35,100,17,,T,745,1657
1/18/2017,8:35:00,AM,36,100,7,,0.01,745,1657
1/18/2017,8:53:00,AM,35,100,13,,0.03,745,1657
1/18/2017,9:23:00,AM,36,100,15,,0.05,745,1657
1/18/2017,9:53:00,AM,34,100,16,,0.07,745,1657
1/18/2017,10:00:00,AM,34,100,16,,,745,1657
1/18/2017,10:04:00,AM,35,100,16,,0.01,745,1657
1/18/2017,10:44:00,AM,35,100,18,,,745,1657
1/18/2017,10:53:00,AM,35,100,18,,0.02,745,1657
1/18/2017,11:53:00,AM,35,100,17,,T,745,1657
1/18/2017,12:53:00,PM,36,100,15,,0.04,745,1657
1/18/2017,1:13:00,PM,35,100,18,,0.04,745,1657
1/18/2017,1:35:00,PM,35,100,15,,0.1,745,1657
1/18/2017,1:53:00,PM,36,100,15,,0.13,745,1657
1/18/2017,2:42:00,PM,36,100,16,,0.06,745,1657
1/18/2017,2:53:00,PM,36,100,16,,0.07,745,1657
1/18/2017,3:39:00,PM,36,100,18,,0.05,745,1657
1/18/2017,3:51:00,PM,36,100,16,,,745,1657
1/18/2017,3:53:00,PM,36,100,16,,0.08,745,1657
1/18/2017,4:00:00,PM,36,100,16,,,745,1659
1/18/2017,4:53:00,PM,36,100,15,,0.01,745,1659
1/18/2017,5:53:00,PM,37,96,18,,T,745,1659
1/18/2017,6:53:00,PM,39,96,8,,0.02,745,1659
1/18/2017,7:53:00,PM,46,93,20,31,0.05,745,1659
1/18/2017,8:53:00,PM,46,93,13,,0.01,745,1659
1/18/2017,9:53:00,PM,45,86,11,20,0,745,1659
1/18/2017,10:00:00,PM,45,86,11,,,745,1659
1/18/2017,10:53:00,PM,40,89,13,,0,745,1659
1/18/2017,11:53:00,PM,37,93,7,,0,745,1659
1/18/2017,11:59:00,PM,,,,,,745,1659
1/19/2017,12:53:00,AM,36,93,7,,0,745,1659
1/19/2017,1:53:00,AM,36,93,8,,0,745,1659
1/19/2017,2:53:00,AM,35,96,11,,0,745,1659
1/19/2017,3:53:00,AM,38,93,8,,0,745,1659
1/19/2017,4:00:00,AM,38,93,8,,,745,1659
1/19/2017,4:53:00,AM,38,89,9,,0,745,1659
1/19/2017,5:53:00,AM,36,93,11,,T,745,1659
1/19/2017,6:53:00,AM,36,97,7,,0,745,1659
1/19/2017,7:53:00,AM,37,93,9,,0,745,1659
1/19/2017,8:53:00,AM,37,93,10,,0,745,1659
1/19/2017,9:53:00,AM,47,77,15,,0,745,1659
1/19/2017,10:00:00,AM,47,77,15,,,745,1659
1/19/2017,10:53:00,AM,48,74,17,,0,745,1659
1/19/2017,11:53:00,AM,51,69,17,,0,745,1659
1/19/2017,12:53:00,PM,51,66,15,,0,745,1659
1/19/2017,1:53:00,PM,52,64,16,,0,745,1659
1/19/2017,2:53:00,PM,51,66,18,25,0,745,1659
1/19/2017,3:53:00,PM,51,64,11,,0,745,1659
1/19/2017,4:00:00,PM,51,64,11,,,744,1700
1/19/2017,4:53:00,PM,50,66,8,,0,744,1700
1/19/2017,5:53:00,PM,41,86,13,,T,744,1700
1/19/2017,6:53:00,PM,39,89,11,,0,744,1700
1/19/2017,7:53:00,PM,39,89,11,,0,744,1700
1/19/2017,8:53:00,PM,38,93,14,,0,744,1700
1/19/2017,9:53:00,PM,37,93,14,,0,744,1700
1/19/2017,10:00:00,PM,37,93,14,,,744,1700
1/19/2017,10:53:00,PM,37,93,11,,0,744,1700
1/19/2017,11:53:00,PM,38,93,11,,0,744,1700
1/19/2017,11:59:00,PM,,,,,,744,1700
1/20/2017,12:53:00,AM,38,93,11,,0,744,1700
1/20/2017,1:53:00,AM,39,86,15,,0,744,1700
1/20/2017,2:53:00,AM,39,86,13,,0,744,1700
1/20/2017,3:53:00,AM,39,82,9,,0,744,1700
1/20/2017,4:00:00,AM,39,82,9,,,744,1700
1/20/2017,4:53:00,AM,40,79,8,,0,744,1700
1/20/2017,5:53:00,AM,40,79,14,,0,744,1700
1/20/2017,6:53:00,AM,41,73,16,,T,744,1700
1/20/2017,7:53:00,AM,39,82,14,,0.02,744,1700
1/20/2017,8:14:00,AM,39,86,14,,T,744,1700
1/20/2017,8:53:00,AM,40,83,16,,T,744,1700
1/20/2017,9:53:00,AM,40,83,17,,T,744,1700
1/20/2017,10:00:00,AM,40,83,17,,,744,1700
1/20/2017,10:53:00,AM,41,79,14,,T,744,1700
1/20/2017,11:53:00,AM,41,82,8,,0.01,744,1700
1/20/2017,12:53:00,PM,40,86,9,,T,744,1700
1/20/2017,1:53:00,PM,40,89,10,,0.03,744,1700
1/20/2017,2:53:00,PM,40,97,11,,0.03,744,1700
1/20/2017,3:53:00,PM,41,86,7,,T,744,1700
1/20/2017,4:00:00,PM,41,86,7,,,743,1701
1/20/2017,4:53:00,PM,39,86,10,,0,743,1701
1/20/2017,5:53:00,PM,38,89,6,,T,743,1701
1/20/2017,6:53:00,PM,38,93,10,,0.03,743,1701
1/20/2017,7:53:00,PM,40,89,10,,0.03,743,1701
1/20/2017,8:53:00,PM,40,100,8,,0.02,743,1701
1/20/2017,9:53:00,PM,40,97,11,,0.08,743,1701
1/20/2017,10:00:00,PM,40,97,11,,,743,1701
1/20/2017,10:53:00,PM,39,96,13,,0.01,743,1701
1/20/2017,11:53:00,PM,39,86,11,,T,743,1701
1/20/2017,11:59:00,PM,,,,,,743,1701
1/21/2017,12:53:00,AM,38,89,8,,T,743,1701
1/21/2017,1:53:00,AM,38,89,8,,T,743,1701
1/21/2017,2:53:00,AM,38,89,13,,T,743,1701
1/21/2017,3:53:00,AM,39,86,10,,0,743,1701
1/21/2017,4:00:00,AM,39,86,10,,,743,1701
1/21/2017,4:53:00,AM,39,93,11,,0.04,743,1701
1/21/2017,5:53:00,AM,38,93,10,,T,743,1701
1/21/2017,6:53:00,AM,38,89,14,,0,743,1701
1/21/2017,7:53:00,AM,38,89,10,,0,743,1701
1/21/2017,8:53:00,AM,39,89,13,,0,743,1701
1/21/2017,9:53:00,AM,40,86,13,,T,743,1701
1/21/2017,10:00:00,AM,40,86,13,,,743,1701
1/21/2017,10:53:00,AM,42,79,14,,T,743,1701
1/21/2017,11:53:00,AM,41,96,10,,0.07,743,1701
1/21/2017,12:49:00,PM,41,93,16,22,0.04,743,1701
1/21/2017,12:53:00,PM,41,96,14,22,0.07,743,1701
1/21/2017,1:53:00,PM,41,96,14,,0.1,743,1701
1/21/2017,2:53:00,PM,40,97,18,,0.04,743,1701
1/21/2017,3:53:00,PM,41,100,11,,T,743,1701
1/21/2017,4:00:00,PM,41,100,11,,,742,1703
1/21/2017,4:27:00,PM,47,90,11,,T,742,1703
1/21/2017,4:53:00,PM,47,83,11,,T,742,1703
1/21/2017,5:23:00,PM,47,83,14,,,742,1703
1/21/2017,5:44:00,PM,47,83,17,,,742,1703
1/21/2017,5:53:00,PM,46,86,13,,T,742,1703
1/21/2017,6:53:00,PM,46,86,14,,0.01,742,1703
1/21/2017,7:53:00,PM,45,90,8,,T,742,1703
1/21/2017,8:53:00,PM,41,93,9,,0,742,1703
1/21/2017,9:53:00,PM,38,89,13,,0,742,1703
1/21/2017,10:00:00,PM,38,89,13,,,742,1703
1/21/2017,10:53:00,PM,36,93,11,,0,742,1703
1/21/2017,11:53:00,PM,36,93,8,,0,742,1703
1/21/2017,11:59:00,PM,,,,,,742,1703
1/22/2017,12:53:00,AM,37,89,0,,0,742,1703
1/22/2017,1:53:00,AM,37,89,3,,0,742,1703
1/22/2017,2:53:00,AM,39,86,10,,0,742,1703
1/22/2017,3:53:00,AM,39,89,13,,0.02,742,1703
1/22/2017,4:00:00,AM,39,89,13,,,742,1703
1/22/2017,4:34:00,AM,40,89,20,26,0.07,742,1703
1/22/2017,4:53:00,AM,41,96,14,,0.08,742,1703
1/22/2017,5:53:00,AM,40,86,7,,T,742,1703
1/22/2017,6:53:00,AM,41,96,13,,0.05,742,1703
1/22/2017,7:53:00,AM,41,100,13,,T,742,1703
1/22/2017,8:53:00,AM,41,86,13,,0,742,1703
1/22/2017,9:53:00,AM,43,82,8,,0,742,1703
1/22/2017,10:00:00,AM,43,82,8,,,742,1703
1/22/2017,10:53:00,AM,44,79,8,,0,742,1703
1/22/2017,11:53:00,AM,45,80,8,,0,742,1703
1/22/2017,12:53:00,PM,44,83,11,,0,742,1703
1/22/2017,1:53:00,PM,44,76,11,,0,742,1703
1/22/2017,2:53:00,PM,43,80,9,,0,742,1703
1/22/2017,3:53:00,PM,44,76,10,,0,742,1703
1/22/2017,4:00:00,PM,44,76,10,,,741,1704
1/22/2017,4:53:00,PM,42,79,10,,T,741,1704
1/22/2017,5:53:00,PM,41,82,9,,0,741,1704
1/22/2017,6:53:00,PM,40,86,8,,0,741,1704
1/22/2017,7:53:00,PM,40,83,7,,0,741,1704
1/22/2017,8:53:00,PM,41,79,14,,0,741,1704
1/22/2017,9:53:00,PM,40,83,14,,0,741,1704
1/22/2017,10:00:00,PM,40,83,14,,,741,1704
1/22/2017,10:53:00,PM,40,79,15,,0,741,1704
1/22/2017,11:53:00,PM,40,79,9,,0,741,1704
1/22/2017,11:59:00,PM,,,,,,741,1704
1/23/2017,12:53:00,AM,38,86,7,,0,741,1704
1/23/2017,1:53:00,AM,38,86,8,,0,741,1704
1/23/2017,2:53:00,AM,39,82,14,,T,741,1704
1/23/2017,3:53:00,AM,38,86,10,,0,741,1704
1/23/2017,4:00:00,AM,38,86,10,,,741,1704
1/23/2017,4:53:00,AM,36,89,0,,0,741,1704
1/23/2017,5:53:00,AM,36,89,3,,0,741,1704
1/23/2017,6:53:00,AM,36,89,6,,0,741,1704
1/23/2017,7:53:00,AM,34,92,5,,0,741,1704
1/23/2017,8:53:00,AM,36,89,3,,0,741,1704
1/23/2017,9:53:00,AM,37,93,3,,0,741,1704
1/23/2017,10:00:00,AM,37,93,3,,,741,1704
1/23/2017,10:53:00,AM,39,86,5,,0,741,1704
1/23/2017,11:53:00,AM,41,79,0,,0,741,1704
1/23/2017,12:53:00,PM,45,68,3,,0,741,1704
1/23/2017,1:53:00,PM,46,68,5,,0,741,1704
1/23/2017,2:53:00,PM,48,61,6,,0,741,1704
1/23/2017,3:53:00,PM,48,63,5,,0,741,1704
1/23/2017,4:00:00,PM,48,63,5,,,740,1705
1/23/2017,4:53:00,PM,47,66,8,,0,740,1705
1/23/2017,5:53:00,PM,41,76,10,,0,740,1705
1/23/2017,6:53:00,PM,39,79,9,,0,740,1705
1/23/2017,7:53:00,PM,36,86,7,,0,740,1705
1/23/2017,8:53:00,PM,35,85,7,,0,740,1705
1/23/2017,9:53:00,PM,35,85,8,,0,740,1705
1/23/2017,10:00:00,PM,35,85,8,,,740,1705
1/23/2017,10:53:00,PM,33,89,5,,0,740,1705
1/23/2017,11:53:00,PM,34,92,3,,0,740,1705
1/23/2017,11:59:00,PM,,,,,,740,1705
1/24/2017,12:53:00,AM,32,96,0,,0,740,1705
1/24/2017,1:53:00,AM,31,96,5,,0,740,1705
1/24/2017,2:53:00,AM,30,96,0,,0,740,1705
1/24/2017,3:53:00,AM,27,96,0,,0,740,1705
1/24/2017,4:00:00,AM,27,96,0,,,740,1705
1/24/2017,4:53:00,AM,30,96,0,,0,740,1705
1/24/2017,5:53:00,AM,30,92,0,,0,740,1705
1/24/2017,6:53:00,AM,28,96,0,,0,740,1705
1/24/2017,7:53:00,AM,26,96,0,,0,740,1705
1/24/2017,8:07:00,AM,27,96,0,,,740,1705
1/24/2017,8:53:00,AM,31,96,0,,0,740,1705
1/24/2017,9:33:00,AM,32,96,0,,,740,1705
1/24/2017,9:41:00,AM,33,92,0,,,740,1705
1/24/2017,9:51:00,AM,34,93,0,,,740,1705
1/24/2017,9:53:00,AM,33,96,0,,0,740,1705
1/24/2017,10:00:00,AM,33,96,0,,,740,1705
1/24/2017,10:53:00,AM,34,97,3,,0,740,1705
1/24/2017,11:53:00,AM,36,89,0,,0,740,1705
1/24/2017,12:21:00,PM,37,89,0,,,740,1705
1/24/2017,12:53:00,PM,39,82,5,,0,740,1705
1/24/2017,1:53:00,PM,40,79,5,,0,740,1705
1/24/2017,2:53:00,PM,39,82,8,,0,740,1705
1/24/2017,3:53:00,PM,39,86,8,,0,740,1705
1/24/2017,4:00:00,PM,39,86,8,,,740,1707
1/24/2017,4:53:00,PM,38,89,7,,0,740,1707
1/24/2017,5:53:00,PM,37,89,6,,0,740,1707
1/24/2017,6:53:00,PM,36,93,6,,0,740,1707
1/24/2017,7:53:00,PM,36,93,7,,0,740,1707
1/24/2017,8:53:00,PM,36,97,3,,0,740,1707
1/24/2017,9:53:00,PM,36,97,0,,T,740,1707
1/24/2017,10:00:00,PM,36,97,0,,,740,1707
1/24/2017,10:53:00,PM,35,96,0,,T,740,1707
1/24/2017,11:53:00,PM,36,93,3,,0,740,1707
1/24/2017,11:59:00,PM,,,,,,740,1707
1/25/2017,12:53:00,AM,36,93,0,,0,740,1707
