STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 16:07,FM-16,BKN:07 16 BKN:07 21 OVC:08 31,10.00,,39,3.9,36,2.4,33,0.6,79,8,010,,29.32,,,,,29.91,,,,,,,,,,0510,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 16:54,FM-15,BKN:07 20 OVC:08 37,10.00,,41,5.0,38,3.1,33,0.6,73,6,010,,29.32,,,29.94,0.00,29.91,,,,,,,,,,0510,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 17:41,FM-16,SCT:04 18 BKN:07 33 OVC:08 65,10.00,,40,4.4,37,2.5,32,0.0,73,7,360,,29.33,,,,,29.92,,,,,,,,,,0510,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 17:54,FM-15,FEW:02 20 BKN:07 33 OVC:08 65,10.00,,40,4.4,37,2.5,32,0.0,73,8,310,,29.32,,,29.94,0.00,29.91,,,,,,,,,,0510,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 18:54,FM-15,FEW:02 20 SCT:04 36 SCT:04 60,10.00,,40,4.4,36,2.2,30,-1.1,68,3,320,,29.33,1,,29.94,0.00,29.92,,,,,,,,,,0510,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 19:00,FM-12,26,,,40,4.4,36,2.2,30,-1.1,68,3,320,,29.30,1,-0.02,29.94,,,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 19:54,FM-15,FEW:02 30 FEW:02 180,10.00,,38,3.3,35,1.7,31,-0.6,76,3,270,,29.34,,,29.95,0.00,29.93,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 20:54,FM-15,CLR:00,10.00,,35,1.7,33,0.7,31,-0.6,85,6,260,,29.35,,,29.96,0.00,29.94,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 21:54,FM-15,CLR:00,10.00,,34,1.1,33,0.4,31,-0.6,89,5,250,,29.35,1,,29.96,0.00,29.94,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 22:54,FM-15,CLR:00,10.00,,33,0.6,32,0.1,31,-0.6,92,3,240,,29.35,,,29.97,0.00,29.94,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 23:54,FM-15,FEW:02 200,8.00,,32,0.0,31,-0.5,30,-1.1,92,5,230,,29.35,,,29.97,0.00,29.94,42,32,37,-13.4,,,,28,0,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-26 23:59,SOD,,,,,,,,,,,,,,,,,,,,42,31,36,-14.4,86,34,36,29,0,0509,1908,RA:16 BR:13,0.50,0.0,0,29.23,29.85,10.6,29,050,24,040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 00:54,FM-15,FEW:02 250,8.00,,32,0.0,32,-0.3,31,-0.6,96,3,230,,29.38,3,,30.00,0.00,29.97,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 01:00,FM-12,,,,32,0.0,32,-0.3,31,-0.6,96,3,230,,29.34,3,-0.03,30.00,,,42,31,36,-14.8,,,,29,0,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 01:54,FM-15,SCT:04 250,6.00,BR:1 ||,32,0.0,31,-0.5,30,-1.1,92,5,240,,29.37,,,29.99,0.00,29.96,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 02:54,FM-15,SCT:04 250,6.00,BR:1 ||,31,-0.6,31,-0.8,30,-1.1,96,3,240,,29.38,,,30.00,0.00,29.97,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 03:00,SHEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0509,1908,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 03:54,FM-15,FEW:02 250,5.00,BR:1 ||,30,-1.1,29,-1.6,28,-2.2,92,5,230,,29.38,3,,30.00,0.00,29.97,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 04:54,FM-15,FEW:02 180 FEW:02 250,5.00,BR:1 ||,30,-1.1,29,-1.6,28,-2.2,92,6,240,,29.40,,,30.01,0.00,29.99,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 05:54,FM-15,FEW:02 250,4.00,BR:1 ||,31,-0.6,31,-0.8,30,-1.1,96,5,240,,29.42,,,30.03,0.00,30.01,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 06:54,FM-15,FEW:02 250,6.00,BR:1 ||,34,1.1,33,0.6,32,0.0,92,3,230,,29.43,1,,30.04,0.00,30.02,,,,,,,,,,0509,1908,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 07:00,FM-12,,,,34,1.1,33,0.6,32,0.0,92,3,230,,29.39,1,-0.04,30.04,,,42,29,36,-14.8,,,,29,0,0509,1908,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 07:54,FM-15,FEW:02 250,10.00,,42,5.6,37,2.7,28,-2.2,58,7,070,,29.42,,,30.03,0.00,30.01,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 08:54,FM-15,FEW:02 250,10.00,,44,6.7,38,3.6,29,-1.7,55,5,VRB,,29.41,,,30.03,0.00,30.00,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 09:54,FM-15,FEW:02 250,10.00,,46,7.8,40,4.4,29,-1.7,51,0,000,,29.40,8,,30.01,0.00,29.99,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 10:54,FM-15,FEW:02 250,10.00,,47,8.3,40,4.7,27,-2.8,46,0,000,,29.40,,,30.01,0.00,29.99,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 11:54,FM-15,FEW:02 160 FEW:02 250,10.00,,50,10.0,43,6.2,30,-1.1,46,3,130,,29.38,,,29.99,0.00,29.97,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 12:54,FM-15,FEW:02 30 FEW:02 250,10.00,,52,11.1,45,7.0,26,-3.3,37,0,000,,29.36,8,,29.97,0.00,29.95,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 13:00,FM-12,26,,,52,11.1,45,7.0,26,-3.3,37,0,000,,29.33,8,+0.04,29.97,,,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 13:54,FM-15,FEW:02 30 FEW:02 250,10.00,,54,12.2,46,8.0,25,-3.9,33,7,270,17,29.36,,,29.97,0.00,29.95,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 14:54,FM-15,FEW:02 30 SCT:04 250,10.00,,54,12.2,46,8.0,27,-2.8,35,9,360,16,29.35,,,29.96,0.00,29.94,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 15:54,FM-15,SCT:04 250,10.00,,54,12.2,47,8.2,22,-5.6,29,10,320,,29.35,8,,29.96,0.00,29.94,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 16:54,FM-15,SCT:04 250,10.00,,54,12.2,47,8.4,19,-7.2,25,11,310,,29.35,,,29.96,0.00,29.94,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 17:54,FM-15,BKN:07 200,10.00,,52,11.1,45,7.2,20,-6.7,28,13,330,,29.35,,,29.96,0.00,29.94,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 18:54,FM-15,BKN:07 200,10.00,,50,10.0,43,6.4,16,-8.9,26,8,350,,29.36,3,,29.97,0.00,29.95,,,,,,,,,,0509,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 19:00,FM-12,,,,50,10.0,43,6.4,16,-8.9,26,8,350,,29.33,3,-0.01,29.97,,,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 19:54,FM-15,FEW:02 180,10.00,,47,8.3,41,4.8,14,-10.0,26,6,320,,29.38,,,29.99,0.00,29.97,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 20:54,FM-15,CLR:00,10.00,,45,7.2,39,3.7,15,-9.4,30,6,360,,29.40,,,30.01,0.00,29.99,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 21:54,FM-15,CLR:00,10.00,,43,6.1,37,2.6,17,-8.3,35,7,310,,29.41,1,,30.03,0.00,30.00,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 22:54,FM-15,CLR:00,10.00,,41,5.0,35,1.6,15,-9.4,35,8,330,,29.42,,,30.03,0.00,30.01,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 23:54,FM-15,FEW:02 250,10.00,,40,4.4,34,1.1,17,-8.3,40,5,330,,29.42,,,30.04,0.00,30.01,55,29,42,-8.8,,,,23,0,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-27 23:59,SOD,,,,,,,,,,,,,,,,,,,,55,29,42,-8.8,52,24,36,23,0,0507,1909,BR:13,0.00,0.0,0,29.37,30.00,5.6,19,320,15,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 00:54,FM-15,FEW:02 250,10.00,,39,3.9,33,0.7,19,-7.2,45,0,000,,29.42,0,,30.03,0.00,30.01,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 01:00,FM-12,,,,39,3.9,33,0.7,19,-7.2,45,0,000,,29.39,,0.01,30.03,,,50,29,40,-11.1,,,,25,0,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 01:54,FM-15,SCT:04 250,10.00,,36,2.2,32,-0.3,23,-5.0,59,0,000,,29.43,,,30.04,0.00,30.02,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 02:54,FM-15,SCT:04 250,10.00,,34,1.1,31,-0.8,25,-3.9,70,3,250,,29.44,,,30.06,0.00,30.03,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 03:00,SHEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0507,1909,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 03:54,FM-15,FEW:02 250,10.00,,33,0.6,30,-1.3,24,-4.4,70,0,000,,29.45,1,,30.06,0.00,30.04,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 04:54,FM-15,BKN:07 250,10.00,,32,0.0,29,-1.8,23,-5.0,69,0,000,,29.47,,,30.08,0.00,30.06,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 05:54,FM-15,SCT:04 180 OVC:08 250,10.00,,37,2.8,33,0.6,27,-2.8,67,0,000,,29.49,,,30.12,0.00,30.09,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 06:54,FM-15,BKN:07 180 OVC:08 250,10.00,,42,5.6,36,2.4,25,-3.9,51,10,110,,29.51,1,,30.12,0.00,30.10,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 07:00,FM-12,,,,42,5.6,36,2.4,25,-3.9,51,10,110,,29.47,1,-0.06,30.12,,,55,32,44,-7.1,,,,21,0,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 07:54,FM-15,SCT:04 180 OVC:08 250,10.00,,44,6.7,38,3.1,21,-6.1,40,11,100,,29.52,,,30.13,0.00,30.11,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 08:54,FM-15,OVC:08 250,10.00,,46,7.8,39,4.0,20,-6.7,35,9,120,,29.51,,,30.12,0.00,30.10,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 09:52,FM-16,FEW:02 1,7.00,,48,9.0,41,5.0,21,-6.0,34,11,100,18,29.51,,,,,30.10,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 09:54,FM-15,OVC:08 250,10.00,,48,8.9,41,5.0,22,-5.6,36,9,080,18,29.51,6,,30.12,0.00,30.10,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 10:54,FM-15,OVC:08 250,10.00,,50,10.0,43,6.0,23,-5.0,35,11,090,,29.49,,,30.10,0.00,30.08,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 11:54,FM-15,FEW:02 180 BKN:07 250,10.00,,50,10.0,43,6.0,26,-3.3,39,13,060,,29.48,,,30.09,0.00,30.07,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 12:54,FM-15,FEW:02 180 OVC:08 250,10.00,,51,10.6,44,6.6,21,-6.1,31,11,080,,29.47,6,,30.08,0.00,30.06,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 13:00,FM-12,,,,51,10.6,44,6.6,21,-6.1,31,11,080,,29.43,6,+0.04,30.08,,,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 13:54,FM-15,FEW:02 180 OVC:08 220,10.00,,47,8.3,41,4.7,28,-2.2,48,15,040,,29.45,,,30.06,0.00,30.04,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14768,ROCHESTER GREATER INTERNATIONAL NY US,164.3,43.1167,-77.6767,2016-04-28 14:54,FM-15,FEW:02 140 OVC:08 200,10.00,,45,7.2,39,3.6,24,-4.4,44,14,040,,29.45,,,30.06,0.00,30.04,,,,,,,,,,0507,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
